Timestamp,Class,Confidence
22:29:04,Pothole,0.89
22:29:04,Pothole,0.62
22:29:04,Pothole,0.89
22:29:04,Pothole,0.63
22:29:04,Pothole,0.76
22:29:04,Pothole,0.64
22:29:04,Pothole,0.76
22:29:04,Pothole,0.65
22:29:04,Pothole,0.60
22:29:04,Pothole,1.00
22:29:04,Pothole,0.84
22:29:04,Pothole,0.76
22:29:04,Pothole,1.00
22:29:04,Pothole,0.84
22:29:04,Pothole,0.77
22:29:04,Pothole,0.85
22:29:04,Pothole,0.64
22:29:04,Pothole,0.53
22:29:04,Pothole,0.85
22:29:04,Pothole,0.47
22:29:04,Pothole,0.86
22:29:04,Pothole,0.50
22:29:05,Pothole,0.87
22:29:05,Pothole,0.87
22:29:05,Pothole,1.00
22:29:05,Pothole,0.73
22:29:05,Pothole,0.61
22:29:05,Pothole,0.82
22:29:05,Pothole,0.49
22:29:05,Pothole,0.84
22:29:05,Pothole,0.84
22:29:05,Pothole,0.79
22:29:05,Pothole,0.65
22:29:05,Pothole,0.57
22:29:05,Pothole,0.52
22:29:05,Pothole,0.83
22:29:05,Pothole,0.80
22:29:05,Pothole,0.51
22:29:05,Pothole,0.80
22:29:05,Pothole,0.51
22:29:06,Pothole,0.78
22:29:06,Pothole,0.50
22:29:06,Pothole,0.81
22:29:06,Pothole,1.00
22:29:06,Pothole,0.45
22:29:06,Pothole,0.77
22:29:06,Pothole,0.51
22:29:06,Pothole,0.79
22:29:06,Pothole,0.79
22:29:06,Pothole,0.79
22:29:06,Pothole,0.45
22:29:06,Pothole,1.00
22:29:06,Pothole,0.48
22:29:06,Pothole,0.75
22:29:06,Pothole,0.46
22:29:06,Pothole,1.00
22:29:06,Pothole,1.00
22:29:06,Pothole,0.94
22:29:06,Pothole,0.83
22:29:06,Pothole,0.47
22:29:07,Pothole,1.00
22:29:07,Pothole,1.00
22:29:07,Pothole,0.82
22:29:07,Pothole,0.47
22:29:07,Pothole,0.72
22:29:07,Pothole,0.64
22:29:07,Pothole,1.00
22:29:07,Pothole,1.00
22:29:07,Pothole,0.71
22:29:07,Pothole,0.46
22:29:07,Pothole,0.72
22:29:07,Pothole,0.46
22:29:07,Pothole,0.98
22:29:07,Pothole,0.79
22:29:07,Pothole,0.47
22:29:07,Pothole,0.70
22:29:07,Pothole,0.46
22:29:07,Pothole,0.70
22:29:07,Pothole,0.46
22:29:08,Pothole,0.78
22:29:08,Pothole,0.48
22:29:08,Pothole,0.93
22:29:08,Pothole,0.66
22:29:08,Pothole,0.77
22:29:08,Pothole,0.48
22:29:08,Pothole,0.92
22:29:08,Pothole,0.66
22:29:08,Pothole,1.00
22:29:08,Pothole,0.62
22:29:08,Pothole,0.69
22:29:08,Pothole,0.46
22:29:08,Pothole,0.89
22:29:08,Pothole,0.65
22:29:08,Pothole,0.89
22:29:08,Pothole,0.69
22:29:08,Pothole,0.66
22:29:08,Pothole,0.63
22:29:08,Pothole,0.49
22:29:08,Pothole,0.76
22:29:08,Pothole,0.46
22:29:08,Pothole,0.94
22:29:08,Pothole,0.68
