Timestamp,Class,Confidence
2026-02-08 22:41:23,Pothole,0.59
2026-02-08 22:41:23,Pothole,0.68
2026-02-08 22:41:23,Pothole,0.58
2026-02-08 22:41:23,Pothole,0.50
2026-02-08 22:41:23,Pothole,0.67
2026-02-08 22:41:23,Pothole,0.58
2026-02-08 22:41:23,Pothole,0.71
2026-02-08 22:41:23,Pothole,0.57
2026-02-08 22:41:23,Pothole,0.75
2026-02-08 22:41:23,Pothole,0.53
2026-02-08 22:41:23,Pothole,0.63
2026-02-08 22:41:23,Pothole,0.53
2026-02-08 22:41:23,Pothole,0.73
2026-02-08 22:41:23,Pothole,0.69
2026-02-08 22:41:23,Pothole,0.68
2026-02-08 22:41:23,Pothole,0.59
2026-02-08 22:41:24,Pothole,0.70
2026-02-08 22:41:24,Pothole,0.57
2026-02-08 22:41:24,Pothole,0.65
2026-02-08 22:41:24,Pothole,0.58
2026-02-08 22:41:24,Pothole,0.54
2026-02-08 22:41:24,Pothole,0.52
2026-02-08 22:41:24,Pothole,0.75
2026-02-08 22:41:24,Pothole,0.63
2026-02-08 22:41:24,Pothole,0.93
2026-02-08 22:41:24,Pothole,0.53
2026-02-08 22:41:24,Pothole,0.69
2026-02-08 22:41:24,Pothole,0.63
2026-02-08 22:41:24,Pothole,0.70
2026-02-08 22:41:24,Pothole,0.52
2026-02-08 22:41:24,Pothole,0.70
2026-02-08 22:41:24,Pothole,0.52
2026-02-08 22:41:24,Pothole,0.71
2026-02-08 22:41:24,Pothole,0.52
2026-02-08 22:41:25,Pothole,0.70
2026-02-08 22:41:25,Pothole,0.57
2026-02-08 22:41:25,Pothole,0.46
2026-02-08 22:41:25,Pothole,0.64
2026-02-08 22:41:25,Pothole,0.57
2026-02-08 22:41:25,Pothole,0.46
2026-02-08 22:41:25,Pothole,0.69
2026-02-08 22:41:25,Pothole,0.57
2026-02-08 22:41:25,Pothole,0.46
2026-02-08 22:41:25,Pothole,0.70
2026-02-08 22:41:25,Pothole,0.57
2026-02-08 22:41:25,Pothole,0.46
2026-02-08 22:41:25,Pothole,0.72
2026-02-08 22:41:25,Pothole,0.70
2026-02-08 22:41:25,Pothole,0.68
2026-02-08 22:41:25,Pothole,0.58
2026-02-08 22:41:25,Pothole,0.70
2026-02-08 22:41:25,Pothole,0.55
2026-02-08 22:41:25,Pothole,0.76
2026-02-08 22:41:25,Pothole,0.63
2026-02-08 22:41:25,Pothole,0.69
2026-02-08 22:41:25,Pothole,0.56
2026-02-08 22:41:25,Pothole,0.46
2026-02-08 22:41:25,Pothole,0.63
2026-02-08 22:41:25,Pothole,0.56
2026-02-08 22:41:25,Pothole,0.75
2026-02-08 22:41:25,Pothole,0.60
2026-02-08 22:41:26,Pothole,0.95
2026-02-08 22:41:26,Pothole,0.62
2026-02-08 22:41:26,Pothole,0.52
2026-02-08 22:41:26,Pothole,0.67
2026-02-08 22:41:26,Pothole,0.55
2026-02-08 22:41:26,Pothole,0.66
2026-02-08 22:41:26,Pothole,0.55
2026-02-08 22:41:26,Pothole,0.50
2026-02-08 22:41:26,Pothole,0.63
2026-02-08 22:41:26,Pothole,0.55
2026-02-08 22:41:26,Pothole,0.50
2026-02-08 22:41:26,Pothole,0.60
2026-02-08 22:41:26,Pothole,0.50
2026-02-08 22:41:26,Pothole,0.64
2026-02-08 22:41:26,Pothole,0.60
2026-02-08 22:41:26,Pothole,0.54
2026-02-08 22:41:26,Pothole,0.74
2026-02-08 22:41:26,Pothole,0.67
2026-02-08 22:41:26,Pothole,0.66
2026-02-08 22:41:26,Pothole,0.57
2026-02-08 22:41:26,Pothole,0.76
2026-02-08 22:41:26,Pothole,0.67
2026-02-08 22:41:26,Pothole,0.66
2026-02-08 22:41:26,Pothole,0.57
2026-02-08 22:41:26,Pothole,0.99
2026-02-08 22:41:26,Pothole,0.76
2026-02-08 22:41:27,Pothole,0.72
2026-02-08 22:41:27,Pothole,0.66
2026-02-08 22:41:27,Pothole,0.57
2026-02-08 22:41:27,Pothole,0.62
2026-02-08 22:41:27,Pothole,0.50
2026-02-08 22:41:27,Pothole,0.66
2026-02-08 22:41:27,Pothole,0.65
2026-02-08 22:41:27,Pothole,0.57
2026-02-08 22:41:27,Pothole,0.59
2026-02-08 22:41:27,Pothole,0.56
2026-02-08 22:41:27,Pothole,0.49
2026-02-08 22:41:27,Pothole,0.88
2026-02-08 22:41:27,Pothole,0.51
2026-02-08 22:41:27,Pothole,0.45
2026-02-08 22:41:27,Pothole,0.65
2026-02-08 22:41:27,Pothole,0.56
2026-02-08 22:41:27,Pothole,0.49
2026-02-08 22:41:27,Pothole,0.76
2026-02-08 22:41:27,Pothole,0.56
2026-02-08 22:41:27,Pothole,0.49
2026-02-08 22:41:27,Pothole,0.76
2026-02-08 22:41:27,Pothole,0.56
2026-02-08 22:41:27,Pothole,0.49
2026-02-08 22:41:27,Pothole,0.65
2026-02-08 22:41:27,Pothole,0.64
2026-02-08 22:41:27,Pothole,0.59
2026-02-08 22:41:27,Pothole,0.56
2026-02-08 22:41:27,Pothole,0.65
2026-02-08 22:41:27,Pothole,0.64
2026-02-08 22:41:27,Pothole,0.56
2026-02-08 22:41:27,Pothole,0.55
2026-02-08 22:41:27,Pothole,1.00
2026-02-08 22:41:27,Pothole,0.65
2026-02-08 22:41:27,Pothole,0.56
2026-02-08 22:41:27,Pothole,0.67
2026-02-08 22:41:27,Pothole,0.64
2026-02-08 22:41:27,Pothole,0.64
2026-02-08 22:41:27,Pothole,0.56
2026-02-08 22:41:28,Pothole,0.69
2026-02-08 22:41:28,Pothole,0.58
2026-02-08 22:41:28,Pothole,0.73
2026-02-08 22:41:28,Pothole,0.64
2026-02-08 22:41:28,Pothole,0.63
2026-02-08 22:41:28,Pothole,0.56
2026-02-08 22:41:28,Pothole,0.90
2026-02-08 22:41:28,Pothole,0.65
2026-02-08 22:41:28,Pothole,0.90
2026-02-08 22:41:28,Pothole,0.73
2026-02-08 22:41:28,Pothole,0.89
2026-02-08 22:41:28,Pothole,0.62
2026-02-08 22:41:28,Pothole,0.89
2026-02-08 22:41:28,Pothole,0.64
2026-02-08 22:41:28,Pothole,0.71
2026-02-08 22:41:28,Pothole,0.57
2026-02-08 22:41:28,Pothole,0.88
2026-02-08 22:41:28,Pothole,0.82
2026-02-08 22:41:28,Pothole,0.72
2026-02-08 22:41:28,Pothole,0.68
2026-02-08 22:41:28,Pothole,0.56
2026-02-08 22:41:28,Pothole,0.54
2026-02-08 22:41:28,Pothole,0.77
2026-02-08 22:41:28,Pothole,0.56
2026-02-08 22:41:28,Pothole,0.84
2026-02-08 22:41:28,Pothole,0.76
2026-02-08 22:41:28,Pothole,0.50
2026-02-08 22:41:28,Pothole,0.79
2026-02-08 22:41:29,Pothole,0.76
2026-02-08 22:41:29,Pothole,0.66
2026-02-08 22:41:29,Pothole,0.80
2026-02-08 22:41:29,Pothole,0.81
2026-02-08 22:41:29,Pothole,0.66
2026-02-08 22:41:29,Pothole,0.62
2026-02-08 22:41:29,Pothole,0.82
2026-02-08 22:41:29,Pothole,0.55
2026-02-08 22:41:29,Pothole,0.48
2026-02-08 22:41:29,Pothole,0.70
2026-02-08 22:41:29,Pothole,0.62
2026-02-08 22:41:29,Pothole,0.67
2026-02-08 22:41:29,Pothole,0.65
2026-02-08 22:41:29,Pothole,0.64
2026-02-08 22:41:29,Pothole,0.75
2026-02-08 22:41:29,Pothole,0.62
2026-02-08 22:41:29,Pothole,0.60
2026-02-08 22:41:29,Pothole,0.54
2026-02-08 22:41:29,Pothole,0.94
2026-02-08 22:41:29,Pothole,0.71
2026-02-08 22:41:29,Pothole,0.84
2026-02-08 22:41:29,Pothole,0.54
2026-02-08 22:41:29,Pothole,0.47
2026-02-08 22:41:29,Pothole,0.83
2026-02-08 22:41:29,Pothole,0.63
2026-02-08 22:41:29,Pothole,0.61
2026-02-08 22:41:30,Pothole,0.81
2026-02-08 22:41:30,Pothole,0.76
2026-02-08 22:41:30,Pothole,0.76
2026-02-08 22:41:30,Pothole,0.79
2026-02-08 22:41:30,Pothole,0.75
2026-02-08 22:41:30,Pothole,0.53
2026-02-08 22:41:30,Pothole,0.66
2026-02-08 22:41:30,Pothole,0.63
2026-02-08 22:41:30,Pothole,0.60
2026-02-08 22:41:30,Pothole,0.72
2026-02-08 22:41:30,Pothole,0.63
2026-02-08 22:41:30,Pothole,0.60
2026-02-08 22:41:30,Pothole,0.69
2026-02-08 22:41:30,Pothole,0.60
2026-02-08 22:41:30,Pothole,0.90
2026-02-08 22:41:30,Pothole,0.80
2026-02-08 22:41:30,Pothole,0.73
2026-02-08 22:41:30,Pothole,0.73
2026-02-08 22:41:30,Pothole,0.53
2026-02-08 22:41:30,Pothole,0.78
2026-02-08 22:41:30,Pothole,0.52
2026-02-08 22:41:30,Pothole,0.46
2026-02-08 22:41:30,Pothole,0.88
2026-02-08 22:41:30,Pothole,0.81
2026-02-08 22:41:30,Pothole,0.87
2026-02-08 22:41:30,Pothole,0.79
2026-02-08 22:41:30,Pothole,0.76
2026-02-08 22:41:30,Pothole,0.87
2026-02-08 22:41:30,Pothole,0.79
2026-02-08 22:41:30,Pothole,0.73
2026-02-08 22:41:30,Pothole,0.76
2026-02-08 22:41:30,Pothole,0.52
2026-02-08 22:41:30,Pothole,0.45
2026-02-08 22:41:31,Pothole,0.72
2026-02-08 22:41:31,Pothole,0.68
2026-02-08 22:41:31,Pothole,0.52
2026-02-08 22:41:31,Pothole,0.45
2026-02-08 22:41:31,Pothole,0.68
2026-02-08 22:41:31,Pothole,0.52
2026-02-08 22:41:31,Pothole,0.71
2026-02-08 22:41:31,Pothole,0.52
2026-02-08 22:41:31,Pothole,0.69
2026-02-08 22:41:31,Pothole,0.49
2026-02-08 22:41:31,Pothole,0.84
2026-02-08 22:41:31,Pothole,0.61
2026-02-08 22:41:31,Pothole,0.69
2026-02-08 22:41:31,Pothole,0.50
2026-02-08 22:41:31,Pothole,0.90
2026-02-08 22:41:31,Pothole,0.67
2026-02-08 22:41:31,Pothole,1.00
2026-02-08 22:41:31,Pothole,0.81
2026-02-08 22:41:31,Pothole,0.65
2026-02-08 22:41:31,Pothole,0.49
2026-02-08 22:41:31,Pothole,0.81
2026-02-08 22:41:31,Pothole,0.77
2026-02-08 22:41:31,Pothole,0.73
2026-02-08 22:41:31,Pothole,0.59
2026-02-08 22:41:32,Pothole,0.74
2026-02-08 22:41:32,Pothole,0.51
2026-02-08 22:41:32,Pothole,0.70
2026-02-08 22:41:32,Pothole,0.93
2026-02-08 22:41:32,Pothole,0.71
2026-02-08 22:41:32,Pothole,0.50
2026-02-08 22:41:32,Pothole,0.71
2026-02-08 22:41:32,Pothole,0.70
2026-02-08 22:41:32,Pothole,0.92
2026-02-08 22:41:32,Pothole,0.68
2026-02-08 22:41:32,Pothole,0.49
2026-02-08 22:41:32,Pothole,0.84
2026-02-08 22:41:32,Pothole,0.71
2026-02-08 22:41:32,Pothole,0.78
2026-02-08 22:41:32,Pothole,0.62
2026-02-08 22:41:32,Pothole,0.77
2026-02-08 22:41:32,Pothole,0.60
2026-02-08 22:41:32,Pothole,0.53
2026-02-08 22:41:32,Pothole,0.48
2026-02-08 22:41:32,Pothole,0.46
2026-02-08 22:41:32,Pothole,0.89
2026-02-08 22:41:32,Pothole,0.48
2026-02-08 22:41:32,Pothole,0.88
2026-02-08 22:41:32,Pothole,0.48
2026-02-08 22:41:33,Pothole,0.99
2026-02-08 22:41:33,Pothole,0.79
2026-02-08 22:41:33,Pothole,0.72
2026-02-08 22:41:33,Pothole,0.56
2026-02-08 22:41:33,Pothole,0.75
2026-02-08 22:41:33,Pothole,0.67
2026-02-08 22:41:33,Pothole,0.85
2026-02-08 22:41:33,Pothole,0.68
2026-02-08 22:41:33,Pothole,0.91
2026-02-08 22:41:33,Pothole,0.73
2026-02-08 22:41:33,Pothole,0.74
2026-02-08 22:41:33,Pothole,0.51
2026-02-08 22:41:33,Pothole,0.84
2026-02-08 22:41:33,Pothole,0.63
2026-02-08 22:41:33,Pothole,0.82
2026-02-08 22:41:33,Pothole,0.63
2026-02-08 22:41:33,Pothole,0.74
2026-02-08 22:41:33,Pothole,0.53
2026-02-08 22:41:33,Pothole,0.94
2026-02-08 22:41:33,Pothole,0.77
2026-02-08 22:41:33,Pothole,0.73
2026-02-08 22:41:33,Pothole,0.73
2026-02-08 22:41:34,Pothole,0.83
2026-02-08 22:41:34,Pothole,0.68
2026-02-08 22:41:34,Pothole,0.46
2026-02-08 22:41:34,Pothole,0.73
2026-02-08 22:41:34,Pothole,0.73
2026-02-08 22:41:34,Pothole,0.75
2026-02-08 22:41:34,Pothole,0.72
2026-02-08 22:41:34,Pothole,1.00
2026-02-08 22:41:34,Pothole,0.69
2026-02-08 22:41:34,Pothole,1.00
2026-02-08 22:41:34,Pothole,0.76
2026-02-08 22:41:34,Pothole,0.81
2026-02-08 22:41:34,Pothole,0.71
2026-02-08 22:41:34,Pothole,0.57
2026-02-08 22:41:34,Pothole,0.78
2026-02-08 22:41:34,Pothole,0.71
2026-02-08 22:41:34,Pothole,0.80
2026-02-08 22:41:34,Pothole,0.69
2026-02-08 22:41:34,Pothole,0.71
2026-02-08 22:41:34,Pothole,0.66
2026-02-08 22:41:34,Pothole,0.57
2026-02-08 22:41:34,Pothole,0.84
2026-02-08 22:41:34,Pothole,0.73
2026-02-08 22:41:34,Pothole,0.87
2026-02-08 22:41:34,Pothole,0.83
2026-02-08 22:41:34,Pothole,0.85
2026-02-08 22:41:34,Pothole,0.83
2026-02-08 22:41:35,Pothole,0.86
2026-02-08 22:41:35,Pothole,0.82
2026-02-08 22:41:35,Pothole,0.84
2026-02-08 22:41:35,Pothole,0.78
2026-02-08 22:41:35,Pothole,0.81
2026-02-08 22:41:35,Pothole,0.73
2026-02-08 22:41:35,Pothole,0.73
2026-02-08 22:41:35,Pothole,0.47
2026-02-08 22:41:35,Pothole,0.75
2026-02-08 22:41:35,Pothole,0.68
2026-02-08 22:41:35,Pothole,0.54
2026-02-08 22:41:35,Pothole,0.69
2026-02-08 22:41:35,Pothole,0.68
2026-02-08 22:41:35,Pothole,0.54
2026-02-08 22:41:35,Pothole,0.83
2026-02-08 22:41:35,Pothole,0.81
2026-02-08 22:41:35,Pothole,0.59
2026-02-08 22:41:35,Pothole,0.76
2026-02-08 22:41:35,Pothole,0.59
2026-02-08 22:41:35,Pothole,0.77
2026-02-08 22:41:35,Pothole,0.74
2026-02-08 22:41:35,Pothole,0.62
2026-02-08 22:41:36,Pothole,0.81
2026-02-08 22:41:36,Pothole,0.74
2026-02-08 22:41:36,Pothole,0.69
2026-02-08 22:41:36,Pothole,0.80
2026-02-08 22:41:36,Pothole,0.61
2026-02-08 22:41:36,Pothole,0.82
2026-02-08 22:41:36,Pothole,0.61
2026-02-08 22:41:36,Pothole,0.81
2026-02-08 22:41:36,Pothole,0.61
2026-02-08 22:41:36,Pothole,0.81
2026-02-08 22:41:36,Pothole,0.60
2026-02-08 22:41:36,Pothole,0.76
2026-02-08 22:41:36,Pothole,0.72
2026-02-08 22:41:36,Pothole,0.71
2026-02-08 22:41:36,Pothole,0.61
2026-02-08 22:41:36,Pothole,0.75
2026-02-08 22:41:36,Pothole,0.61
2026-02-08 22:41:36,Pothole,0.73
2026-02-08 22:41:36,Pothole,0.75
2026-02-08 22:41:36,Pothole,0.61
2026-02-08 22:41:37,Pothole,0.72
2026-02-08 22:41:37,Pothole,0.59
2026-02-08 22:41:37,Pothole,0.74
2026-02-08 22:41:37,Pothole,0.59
2026-02-08 22:41:37,Pothole,0.98
2026-02-08 22:41:37,Pothole,0.66
2026-02-08 22:41:37,Pothole,0.73
2026-02-08 22:41:37,Pothole,0.70
2026-02-08 22:41:37,Pothole,0.73
2026-02-08 22:41:37,Pothole,0.56
2026-02-08 22:41:37,Pothole,0.72
2026-02-08 22:41:37,Pothole,0.72
2026-02-08 22:41:37,Pothole,0.63
2026-02-08 22:41:37,Pothole,0.70
2026-02-08 22:41:37,Pothole,0.59
2026-02-08 22:41:37,Pothole,0.94
2026-02-08 22:41:37,Pothole,0.77
2026-02-08 22:41:37,Pothole,0.77
2026-02-08 22:41:37,Pothole,0.70
2026-02-08 22:41:37,Pothole,0.65
2026-02-08 22:41:37,Pothole,0.55
2026-02-08 22:41:38,Pothole,0.61
2026-02-08 22:41:38,Pothole,0.47
2026-02-08 22:41:38,Pothole,0.61
2026-02-08 22:41:38,Pothole,0.46
2026-02-08 22:41:38,Pothole,0.69
2026-02-08 22:41:38,Pothole,0.59
2026-02-08 22:41:38,Pothole,0.69
2026-02-08 22:41:38,Pothole,0.57
2026-02-08 22:41:38,Pothole,0.69
2026-02-08 22:41:38,Pothole,0.62
2026-02-08 22:41:38,Pothole,0.61
2026-02-08 22:41:38,Pothole,0.61
2026-02-08 22:41:38,Pothole,0.60
2026-02-08 22:41:38,Pothole,0.70
2026-02-08 22:41:38,Pothole,0.46
2026-02-08 22:41:38,Pothole,0.56
2026-02-08 22:41:38,Pothole,0.60
2026-02-08 22:41:38,Pothole,0.46
2026-02-08 22:41:38,Pothole,0.86
2026-02-08 22:41:38,Pothole,0.57
2026-02-08 22:41:38,Pothole,0.56
2026-02-08 22:41:39,Pothole,1.00
2026-02-08 22:41:39,Pothole,0.84
2026-02-08 22:41:39,Pothole,0.69
2026-02-08 22:41:39,Pothole,0.46
2026-02-08 22:41:39,Pothole,0.83
2026-02-08 22:41:39,Pothole,0.75
2026-02-08 22:41:39,Pothole,0.70
2026-02-08 22:41:39,Pothole,0.75
2026-02-08 22:41:39,Pothole,0.69
2026-02-08 22:41:39,Pothole,0.81
2026-02-08 22:41:39,Pothole,0.62
2026-02-08 22:41:39,Pothole,0.80
2026-02-08 22:41:39,Pothole,0.56
2026-02-08 22:41:39,Pothole,0.54
2026-02-08 22:41:40,Pothole,0.79
2026-02-08 22:41:40,Pothole,0.78
2026-02-08 22:41:40,Pothole,0.49
2026-02-08 22:41:40,Pothole,0.69
2026-02-08 22:41:40,Pothole,0.63
2026-02-08 22:41:40,Pothole,0.69
2026-02-08 22:41:40,Pothole,0.69
2026-02-08 22:41:40,Pothole,0.77
2026-02-08 22:41:40,Pothole,0.91
2026-02-08 22:41:40,Pothole,0.68
2026-02-08 22:41:40,Pothole,0.64
2026-02-08 22:41:40,Pothole,0.61
2026-02-08 22:41:40,Pothole,0.67
2026-02-08 22:41:41,Pothole,0.89
2026-02-08 22:41:41,Pothole,0.67
2026-02-08 22:41:41,Pothole,0.72
2026-02-08 22:41:41,Pothole,0.62
2026-02-08 22:41:41,Pothole,0.88
2026-02-08 22:41:41,Pothole,0.70
2026-02-08 22:41:41,Pothole,0.87
2026-02-08 22:41:41,Pothole,0.48
2026-02-08 22:41:41,Pothole,0.60
2026-02-08 22:41:41,Pothole,0.57
2026-02-08 22:41:41,Pothole,0.86
2026-02-08 22:41:41,Pothole,0.51
2026-02-08 22:41:41,Pothole,0.60
2026-02-08 22:41:41,Pothole,0.60
2026-02-08 22:41:41,Pothole,0.58
2026-02-08 22:41:41,Pothole,0.65
2026-02-08 22:41:41,Pothole,0.59
2026-02-08 22:41:41,Pothole,0.58
2026-02-08 22:41:41,Pothole,0.61
2026-02-08 22:41:42,Pothole,0.81
2026-02-08 22:41:42,Pothole,0.68
2026-02-08 22:41:42,Pothole,0.52
2026-02-08 22:41:42,Pothole,0.63
2026-02-08 22:41:42,Pothole,0.50
2026-02-08 22:41:42,Pothole,0.81
2026-02-08 22:41:42,Pothole,0.46
2026-02-08 22:41:42,Pothole,0.80
2026-02-08 22:41:42,Pothole,0.52
2026-02-08 22:41:42,Pothole,0.80
2026-02-08 22:41:42,Pothole,0.66
2026-02-08 22:41:42,Pothole,0.58
2026-02-08 22:41:42,Pothole,0.79
2026-02-08 22:41:42,Pothole,0.51
2026-02-08 22:41:42,Pothole,0.78
2026-02-08 22:41:42,Pothole,0.75
2026-02-08 22:41:42,Pothole,0.51
2026-02-08 22:41:42,Pothole,0.78
2026-02-08 22:41:42,Pothole,0.65
2026-02-08 22:41:42,Pothole,0.51
2026-02-08 22:41:42,Pothole,0.78
2026-02-08 22:41:42,Pothole,0.65
2026-02-08 22:41:42,Pothole,0.97
2026-02-08 22:41:42,Pothole,0.62
2026-02-08 22:41:42,Pothole,0.45
2026-02-08 22:41:42,Pothole,0.95
2026-02-08 22:41:42,Pothole,0.71
2026-02-08 22:41:43,Pothole,0.94
2026-02-08 22:41:43,Pothole,0.71
2026-02-08 22:41:43,Pothole,0.77
2026-02-08 22:41:43,Pothole,0.72
2026-02-08 22:41:43,Pothole,0.76
2026-02-08 22:41:43,Pothole,0.76
2026-02-08 22:41:43,Pothole,0.52
2026-02-08 22:41:43,Pothole,1.00
2026-02-08 22:41:43,Pothole,0.76
2026-02-08 22:41:43,Pothole,0.58
2026-02-08 22:41:43,Pothole,0.92
2026-02-08 22:41:43,Pothole,0.71
2026-02-08 22:41:43,Pothole,0.75
2026-02-08 22:41:43,Pothole,0.65
2026-02-08 22:41:43,Pothole,0.91
2026-02-08 22:41:43,Pothole,0.64
2026-02-08 22:41:43,Pothole,0.69
2026-02-08 22:41:43,Pothole,0.73
2026-02-08 22:41:43,Pothole,0.50
2026-02-08 22:41:44,Pothole,0.73
2026-02-08 22:41:44,Pothole,0.59
2026-02-08 22:41:44,Pothole,0.87
2026-02-08 22:41:44,Pothole,0.57
2026-02-08 22:41:44,Pothole,0.87
2026-02-08 22:41:44,Pothole,0.94
2026-02-08 22:41:44,Pothole,0.60
2026-02-08 22:41:44,Pothole,0.94
2026-02-08 22:41:44,Pothole,0.57
2026-02-08 22:41:44,Pothole,0.95
2026-02-08 22:41:44,Pothole,0.68
2026-02-08 22:41:44,Pothole,0.56
2026-02-08 22:41:44,Pothole,0.85
2026-02-08 22:41:44,Pothole,0.56
2026-02-08 22:41:44,Pothole,0.71
2026-02-08 22:41:44,Pothole,1.00
2026-02-08 22:41:44,Pothole,0.99
2026-02-08 22:41:44,Pothole,0.98
2026-02-08 22:41:44,Pothole,0.54
2026-02-08 22:41:44,Pothole,0.89
2026-02-08 22:41:45,Pothole,0.58
2026-02-08 22:41:45,Pothole,0.69
2026-02-08 22:41:45,Pothole,0.63
2026-02-08 22:41:45,Pothole,0.57
2026-02-08 22:41:45,Pothole,0.68
2026-02-08 22:41:45,Pothole,0.53
2026-02-08 22:41:45,Pothole,0.88
2026-02-08 22:41:45,Pothole,0.55
2026-02-08 22:41:45,Pothole,0.79
2026-02-08 22:41:45,Pothole,0.87
2026-02-08 22:41:45,Pothole,0.54
2026-02-08 22:41:45,Pothole,0.53
2026-02-08 22:41:45,Pothole,0.96
2026-02-08 22:41:45,Pothole,0.95
2026-02-08 22:41:45,Pothole,0.89
2026-02-08 22:41:46,Pothole,0.85
2026-02-08 22:41:46,Pothole,0.54
2026-02-08 22:41:46,Pothole,0.49
2026-02-08 22:41:46,Pothole,0.94
2026-02-08 22:41:46,Pothole,0.59
2026-02-08 22:41:46,Pothole,0.92
2026-02-08 22:41:46,Pothole,0.92
2026-02-08 22:41:46,Pothole,0.55
2026-02-08 22:41:46,Pothole,0.91
2026-02-08 22:41:46,Pothole,0.90
2026-02-08 22:41:46,Pothole,0.55
2026-02-08 22:41:46,Pothole,0.89
2026-02-08 22:41:46,Pothole,0.52
2026-02-08 22:41:46,Pothole,0.61
2026-02-08 22:41:46,Pothole,0.61
2026-02-08 22:41:46,Pothole,0.54
2026-02-08 22:41:47,Pothole,0.86
2026-02-08 22:41:47,Pothole,0.63
2026-02-08 22:41:47,Pothole,0.63
2026-02-08 22:41:47,Pothole,0.49
2026-02-08 22:41:47,Pothole,0.63
2026-02-08 22:41:47,Pothole,0.49
2026-02-08 22:41:47,Pothole,0.63
2026-02-08 22:41:47,Pothole,0.49
2026-02-08 22:41:47,Pothole,0.84
2026-02-08 22:41:47,Pothole,0.83
2026-02-08 22:41:47,Pothole,0.83
2026-02-08 22:41:47,Pothole,1.00
2026-02-08 22:41:47,Pothole,0.48
2026-02-08 22:41:47,Pothole,0.61
2026-02-08 22:41:48,Pothole,0.80
2026-02-08 22:41:48,Pothole,1.00
2026-02-08 22:41:48,Pothole,0.59
2026-02-08 22:41:48,Pothole,0.49
2026-02-08 22:41:48,Pothole,0.47
2026-02-08 22:41:48,Pothole,0.45
